model_name,accuracy
model_22_8973.pth,0.997
model_22_8974.pth,0.999
model_22_8975.pth,0.999
model_22_8976.pth,0.999
model_22_8977.pth,0.998
model_22_8978.pth,0.999
model_22_8979.pth,0.999
model_22_8980.pth,1.0
model_22_8981.pth,0.999
model_22_8982.pth,0.999
model_22_8983.pth,1.0
model_22_8984.pth,0.999
model_22_8985.pth,1.0
model_22_8986.pth,1.0
model_22_8987.pth,1.0
model_22_8988.pth,0.999
model_22_8989.pth,0.999
model_22_8990.pth,0.997
model_22_8991.pth,0.997
model_22_8992.pth,1.0
model_22_8993.pth,0.999
model_22_8994.pth,0.999
model_22_8995.pth,0.999
model_22_8996.pth,0.999
model_22_8997.pth,0.999
model_22_8998.pth,0.999
model_22_8999.pth,0.999
model_22_9000.pth,1.0
model_22_9001.pth,0.999
model_22_9002.pth,0.999
model_22_9003.pth,0.997
model_22_9004.pth,0.998
model_22_9005.pth,0.999
model_22_9006.pth,0.999
model_22_9007.pth,0.999
model_22_9008.pth,0.999
model_22_9009.pth,0.999
model_22_9010.pth,0.999
model_22_9011.pth,0.999
model_22_9012.pth,0.999
model_22_9013.pth,0.999
model_22_9014.pth,0.999
model_22_9015.pth,0.999
model_22_9016.pth,0.999
model_22_9017.pth,0.998
model_22_9018.pth,0.998
model_22_9019.pth,1.0
model_22_9020.pth,1.0
model_22_9021.pth,0.999
model_22_9022.pth,0.999
model_22_9023.pth,0.999
model_22_9024.pth,1.0
model_22_9025.pth,1.0
model_22_9026.pth,0.999
model_22_9027.pth,1.0
model_22_9028.pth,0.999
model_22_9029.pth,0.999
model_22_9030.pth,0.997
model_22_9031.pth,1.0
model_22_9032.pth,0.999
model_22_9033.pth,1.0
model_22_9034.pth,0.997
model_22_9035.pth,0.999
model_22_9036.pth,0.999
model_22_9037.pth,0.999
model_22_9038.pth,1.0
model_22_9039.pth,0.999
model_22_9040.pth,0.999
model_22_9041.pth,0.999
model_22_9042.pth,0.999
model_22_9043.pth,0.998
model_22_9044.pth,0.999
model_22_9045.pth,0.999
model_22_9046.pth,0.999
model_22_9047.pth,0.999
model_22_9048.pth,1.0
model_22_9049.pth,0.999
model_22_9050.pth,0.999
model_22_9051.pth,1.0
model_22_9052.pth,0.999
model_22_9053.pth,0.999
model_22_9054.pth,0.999
model_22_9055.pth,1.0
model_22_9056.pth,0.999
model_22_9057.pth,0.999
model_22_9058.pth,0.999
model_22_9059.pth,0.999
model_22_9060.pth,0.999
model_22_9061.pth,0.999
model_22_9062.pth,0.999
model_22_9063.pth,0.999
model_22_9064.pth,0.999
model_22_9065.pth,1.0
model_22_9066.pth,0.999
model_22_9067.pth,1.0
model_22_9068.pth,0.999
model_22_9069.pth,0.999
model_22_9070.pth,0.999
model_22_9071.pth,0.997
model_22_9072.pth,1.0
model_22_9073.pth,0.999
model_22_9074.pth,0.999
model_22_9075.pth,1.0
model_22_9076.pth,0.999
model_22_9077.pth,0.999
model_22_9078.pth,0.999
model_22_9079.pth,0.999
model_22_9080.pth,0.999
model_22_9081.pth,0.999
model_22_9082.pth,0.999
model_22_9083.pth,1.0
model_22_9084.pth,0.999
model_22_9085.pth,1.0
model_22_9086.pth,0.998
model_22_9087.pth,0.999
model_22_9088.pth,0.999
model_22_9089.pth,0.999
model_22_9090.pth,0.999
model_22_9091.pth,0.999
model_22_9092.pth,0.999
model_22_9093.pth,0.999
model_22_9094.pth,0.999
model_22_9095.pth,0.999
model_22_9096.pth,0.999
model_22_9097.pth,0.999
model_22_9098.pth,0.999
model_22_9099.pth,0.995
model_22_9100.pth,0.999
model_22_9101.pth,0.999
model_22_9102.pth,0.999
model_22_9103.pth,0.999
model_22_9104.pth,0.999
model_22_9105.pth,0.995
model_22_9106.pth,0.999
model_22_9107.pth,0.999
model_22_9108.pth,0.999
model_22_9109.pth,0.999
model_22_9110.pth,0.998
model_22_9111.pth,1.0
model_22_9112.pth,0.999
model_22_9113.pth,0.999
model_22_9114.pth,0.999
model_22_9115.pth,1.0
model_22_9116.pth,0.999
model_22_9117.pth,0.999
model_22_9118.pth,0.999
model_22_9119.pth,0.999
model_22_9120.pth,1.0
model_22_9121.pth,0.999
model_22_9122.pth,0.999
model_22_9123.pth,0.999
model_22_9124.pth,0.999
model_22_9125.pth,0.999
model_22_9126.pth,0.997
model_22_9127.pth,0.999
model_22_9128.pth,1.0
model_22_9129.pth,0.999
model_22_9130.pth,0.999
model_22_9131.pth,0.999
model_22_9132.pth,0.999
model_22_9133.pth,0.999
model_22_9134.pth,0.999
model_22_9135.pth,0.999
model_22_9136.pth,0.999
model_22_9137.pth,0.999
model_22_9138.pth,0.999
model_22_9139.pth,1.0
model_22_9140.pth,0.999
model_22_9141.pth,0.997
model_22_9142.pth,1.0
model_22_9143.pth,0.999
model_22_9144.pth,0.999
model_22_9145.pth,1.0
model_22_9146.pth,0.999
model_22_9147.pth,0.999
model_22_9148.pth,0.999
model_22_9149.pth,0.999
model_22_9150.pth,0.999
model_22_9151.pth,1.0
model_22_9152.pth,0.999
model_22_9153.pth,0.999
model_22_9154.pth,0.999
model_22_9155.pth,0.999
model_22_9156.pth,0.999
model_22_9157.pth,0.999
model_22_9158.pth,0.999
model_22_9159.pth,1.0
model_22_9160.pth,0.999
model_22_9161.pth,0.999
model_22_9162.pth,0.999
model_22_9163.pth,0.999
model_22_9164.pth,0.999
model_22_9165.pth,0.999
model_22_9166.pth,1.0
model_22_9167.pth,0.999
model_22_9168.pth,1.0
model_22_9169.pth,0.999
model_22_9170.pth,0.999
model_22_9171.pth,0.999
model_22_9172.pth,0.999
model_22_9173.pth,0.998
model_22_9174.pth,0.999
model_22_9175.pth,0.999
model_22_9176.pth,1.0
model_22_9177.pth,0.999
model_22_9178.pth,0.999
model_22_9179.pth,1.0
model_22_9180.pth,0.999
model_22_9181.pth,0.998
model_22_9182.pth,0.999
model_22_9183.pth,0.999
model_22_9184.pth,0.999
model_22_9185.pth,0.999
model_22_9186.pth,0.999
model_22_9187.pth,1.0
model_22_9188.pth,0.999
model_22_9189.pth,0.999
model_22_9190.pth,0.999
model_22_9191.pth,0.998
model_22_9192.pth,0.999
model_22_9193.pth,0.999
model_22_9194.pth,0.999
model_22_9195.pth,0.999
model_22_9196.pth,0.999
model_22_9197.pth,0.998
model_22_9198.pth,0.999
model_22_9199.pth,0.997
model_22_9200.pth,0.999
model_22_9201.pth,0.999
model_22_9202.pth,0.997
model_22_9203.pth,0.999
model_22_9204.pth,0.996
model_22_9205.pth,1.0
model_22_9206.pth,0.997
model_22_9207.pth,0.999
model_22_9208.pth,0.999
model_22_9209.pth,0.999
model_22_9210.pth,1.0
model_22_9211.pth,0.999
model_22_9212.pth,1.0
model_22_9213.pth,0.999
model_22_9214.pth,0.999
model_22_9215.pth,0.999
model_22_9216.pth,0.999
model_22_9217.pth,0.999
model_22_9218.pth,0.999
model_22_9219.pth,0.999
model_22_9220.pth,1.0
model_22_9221.pth,1.0
model_22_9222.pth,0.999
model_22_9223.pth,0.999
model_22_9224.pth,0.999
model_22_9225.pth,0.999
model_22_9226.pth,0.997
model_22_9227.pth,0.999
model_22_9228.pth,0.999
model_22_9229.pth,0.999
model_22_9230.pth,0.999
model_22_9231.pth,0.999
model_22_9232.pth,1.0
model_22_9233.pth,1.0
model_22_9234.pth,0.999
model_22_9235.pth,0.999
model_22_9236.pth,0.999
model_22_9237.pth,1.0
model_22_9238.pth,0.999
model_22_9239.pth,0.999
model_22_9240.pth,0.998
model_22_9241.pth,1.0
model_22_9242.pth,0.999
model_22_9243.pth,0.998
model_22_9244.pth,0.999
model_22_9245.pth,1.0
model_22_9246.pth,0.999
model_22_9247.pth,0.999
model_22_9248.pth,1.0
model_22_9249.pth,0.999
model_22_9250.pth,0.999
model_22_9251.pth,0.999
model_22_9252.pth,0.999
model_22_9253.pth,0.999
model_22_9254.pth,0.999
model_22_9255.pth,0.999
model_22_9256.pth,0.999
model_22_9257.pth,0.999
model_22_9258.pth,1.0
model_22_9259.pth,0.999
model_22_9260.pth,0.999
model_22_9261.pth,0.999
model_22_9262.pth,0.999
model_22_9263.pth,1.0
model_22_9264.pth,0.999
model_22_9265.pth,0.997
model_22_9266.pth,1.0
model_22_9267.pth,0.999
model_22_9268.pth,0.999
model_22_9269.pth,0.998
model_22_9270.pth,0.999
model_22_9271.pth,0.999
model_22_9272.pth,0.999
model_22_9273.pth,0.999
model_22_9274.pth,0.999
model_22_9275.pth,0.999
model_22_9276.pth,0.999
model_22_9277.pth,1.0
model_22_9278.pth,0.999
model_22_9279.pth,0.997
model_22_9280.pth,0.998
model_22_9281.pth,0.999
model_22_9282.pth,0.999
model_22_9283.pth,0.999
model_22_9284.pth,0.999
model_22_9285.pth,0.999
model_22_9286.pth,0.999
model_22_9287.pth,1.0
model_22_9288.pth,0.999
model_22_9289.pth,0.999
model_22_9290.pth,0.999
model_22_9291.pth,0.999
model_22_9292.pth,0.999
model_22_9293.pth,0.999
model_22_9294.pth,0.999
model_22_9295.pth,0.999
model_22_9296.pth,0.999
model_22_9297.pth,0.999
model_22_9298.pth,1.0
model_22_9299.pth,1.0
model_22_9300.pth,0.999
model_22_9301.pth,0.998
model_22_9302.pth,0.999
model_22_9303.pth,0.999
model_22_9304.pth,0.999
model_22_9305.pth,1.0
model_22_9306.pth,0.999
model_22_9307.pth,0.999
model_22_9308.pth,0.999
model_22_9309.pth,1.0
model_22_9310.pth,0.999
model_22_9311.pth,0.999
model_22_9312.pth,1.0
model_22_9313.pth,0.999
model_22_9314.pth,0.999
model_22_9315.pth,0.999
model_22_9316.pth,0.999
model_22_9317.pth,0.999
model_22_9318.pth,0.999
model_22_9319.pth,1.0
model_22_9320.pth,0.999
model_22_9321.pth,0.999
model_22_9322.pth,0.999
model_22_9323.pth,1.0
model_22_9324.pth,0.999
model_22_9325.pth,0.999
model_22_9326.pth,0.999
model_22_9327.pth,0.999
model_22_9328.pth,1.0
model_22_9329.pth,0.999
model_22_9330.pth,0.999
model_22_9331.pth,0.999
model_22_9332.pth,0.999
model_22_9333.pth,0.999
model_22_9334.pth,0.999
model_22_9335.pth,0.999
model_22_9336.pth,0.999
model_22_9337.pth,0.999
model_22_9338.pth,0.999
model_22_9339.pth,1.0
model_22_9340.pth,0.999
model_22_9341.pth,0.999
model_22_9342.pth,1.0
model_22_9343.pth,0.999
model_22_9344.pth,0.999
model_22_9345.pth,0.998
model_22_9346.pth,0.999
model_22_9347.pth,1.0
model_22_9348.pth,0.999
model_22_9349.pth,1.0
model_22_9350.pth,0.999
model_22_9351.pth,0.999
model_22_9352.pth,0.999
model_22_9353.pth,0.999
model_22_9354.pth,0.999
model_22_9355.pth,0.999
model_22_9356.pth,0.999
model_22_9357.pth,0.999
model_22_9358.pth,0.998
model_22_9359.pth,0.999
model_22_9360.pth,0.999
model_22_9361.pth,0.999
model_22_9362.pth,0.998
model_22_9363.pth,0.999
model_22_9364.pth,0.999
model_22_9365.pth,0.999
model_22_9366.pth,0.999
model_22_9367.pth,0.999
model_22_9368.pth,0.999
model_22_9369.pth,1.0
model_22_9370.pth,0.999
model_22_9371.pth,0.999
model_22_9372.pth,1.0
model_22_9373.pth,1.0
model_22_9374.pth,0.999
model_22_9375.pth,0.999
model_22_9376.pth,1.0
model_22_9377.pth,0.999
model_22_9378.pth,0.999
model_22_9379.pth,0.999
model_22_9380.pth,0.999
model_22_9381.pth,0.999
model_22_9382.pth,0.999
model_22_9383.pth,0.999
model_22_9384.pth,0.999
model_22_9385.pth,1.0
model_22_9386.pth,0.999
model_22_9387.pth,0.997
model_22_9388.pth,0.997
model_22_9389.pth,0.997
model_22_9390.pth,1.0
model_22_9391.pth,1.0
model_22_9392.pth,0.999
model_22_9393.pth,0.999
model_22_9394.pth,0.999
model_22_9395.pth,0.999
model_22_9396.pth,0.999
model_22_9397.pth,0.999
model_22_9398.pth,0.999
model_22_9399.pth,1.0
model_22_9400.pth,1.0
model_22_9401.pth,0.999
model_22_9402.pth,0.999
model_22_9403.pth,0.999
model_22_9404.pth,1.0
model_22_9405.pth,1.0
model_22_9406.pth,0.998
model_22_9407.pth,0.999
model_22_9408.pth,0.999
model_22_9409.pth,0.999
model_22_9410.pth,0.998
model_22_9411.pth,0.999
model_22_9412.pth,0.999
model_22_9413.pth,1.0
model_22_9414.pth,0.999
model_22_9415.pth,0.999
model_22_9416.pth,0.999
model_22_9417.pth,0.999
model_22_9418.pth,0.999
model_22_9419.pth,0.999
model_22_9420.pth,0.999
model_22_9421.pth,0.999
model_22_9422.pth,0.999
model_22_9423.pth,0.999
model_22_9424.pth,0.999
model_22_9425.pth,0.999
model_22_9426.pth,0.997
model_22_9427.pth,0.986
model_22_9428.pth,1.0
model_22_9429.pth,0.999
model_22_9430.pth,0.999
model_22_9431.pth,0.999
model_22_9432.pth,0.999
model_22_9433.pth,0.999
model_22_9434.pth,0.998
model_22_9435.pth,0.999
model_22_9436.pth,0.999
model_22_9437.pth,0.991
model_22_9438.pth,0.999
model_22_9439.pth,0.999
model_22_9440.pth,0.999
model_22_9441.pth,0.999
model_22_9442.pth,0.999
model_22_9443.pth,0.999
model_22_9444.pth,0.999
model_22_9445.pth,0.999
model_22_9446.pth,0.999
model_22_9447.pth,0.999
model_22_9448.pth,0.999
model_22_9449.pth,0.999
model_22_9450.pth,0.999
model_22_9451.pth,1.0
model_22_9452.pth,0.999
model_22_9453.pth,0.999
model_22_9454.pth,0.999
model_22_9455.pth,0.999
model_22_9456.pth,1.0
model_22_9457.pth,0.999
model_22_9458.pth,1.0
model_22_9459.pth,0.999
model_22_9460.pth,1.0
model_22_9461.pth,1.0
model_22_9462.pth,1.0
model_22_9463.pth,0.998
model_22_9464.pth,0.999
model_22_9465.pth,0.999
model_22_9466.pth,0.999
model_22_9467.pth,0.999
model_22_9468.pth,0.999
model_22_9469.pth,0.999
model_22_9470.pth,1.0
model_22_9471.pth,0.999
model_22_9472.pth,0.999
model_22_9473.pth,1.0
model_22_9474.pth,0.999
model_22_9475.pth,0.999
model_22_9476.pth,0.999
model_22_9477.pth,1.0
model_22_9478.pth,0.999
model_22_9479.pth,0.999
model_22_9480.pth,0.999
model_22_9481.pth,0.999
model_22_9482.pth,1.0
model_22_9483.pth,0.999
model_22_9484.pth,0.999
model_22_9485.pth,1.0
model_22_9486.pth,0.999
model_22_9487.pth,0.998
model_22_9488.pth,0.999
model_22_9489.pth,0.999
model_22_9490.pth,0.999
model_22_9491.pth,0.999
model_22_9492.pth,0.999
model_22_9493.pth,0.999
model_22_9494.pth,0.999
model_22_9495.pth,0.999
model_22_9496.pth,1.0
model_22_9497.pth,0.999
model_22_9498.pth,0.999
model_22_9499.pth,0.998
model_22_9500.pth,0.999
model_22_9501.pth,1.0
model_22_9502.pth,0.999
model_22_9503.pth,0.999
model_22_9504.pth,0.999
model_22_9505.pth,0.997
model_22_9506.pth,0.999
model_22_9507.pth,0.999
model_22_9508.pth,0.997
model_22_9509.pth,1.0
model_22_9510.pth,0.999
model_22_9511.pth,0.999
model_22_9512.pth,0.999
model_22_9513.pth,0.999
model_22_9514.pth,0.999
model_22_9515.pth,0.999
model_22_9516.pth,0.999
model_22_9517.pth,0.999
model_22_9518.pth,1.0
model_22_9519.pth,0.999
model_22_9520.pth,0.999
model_22_9521.pth,0.999
model_22_9522.pth,1.0
model_22_9523.pth,0.999
model_22_9524.pth,0.999
model_22_9525.pth,0.997
model_22_9526.pth,0.999
model_22_9527.pth,1.0
model_22_9528.pth,0.999
model_22_9529.pth,0.999
model_22_9530.pth,0.999
model_22_9531.pth,0.999
model_22_9532.pth,1.0
model_22_9533.pth,1.0
model_22_9534.pth,0.999
model_22_9535.pth,0.999
model_22_9536.pth,0.999
model_22_9537.pth,0.999
model_22_9538.pth,1.0
model_22_9539.pth,0.999
model_22_9540.pth,0.999
model_22_9541.pth,0.999
model_22_9542.pth,0.999
model_22_9543.pth,0.999
model_22_9544.pth,1.0
model_22_9545.pth,0.999
model_22_9546.pth,0.999
model_22_9547.pth,0.999
model_22_9548.pth,0.999
model_22_9549.pth,1.0
model_22_9550.pth,0.999
model_22_9551.pth,0.999
model_22_9552.pth,0.999
model_22_9553.pth,0.999
model_22_9554.pth,0.999
model_22_9555.pth,0.997
model_22_9556.pth,0.998
model_22_9557.pth,0.999
model_22_9558.pth,0.999
model_22_9559.pth,0.999
model_22_9560.pth,0.998
model_22_9561.pth,0.999
model_22_9562.pth,0.997
model_22_9563.pth,1.0
model_22_9564.pth,1.0
model_22_9565.pth,0.999
model_22_9566.pth,1.0
model_22_9567.pth,1.0
model_22_9568.pth,0.999
model_22_9569.pth,1.0
model_22_9570.pth,0.999
model_22_9571.pth,0.997
model_22_9572.pth,0.998
model_22_9573.pth,1.0
model_22_9574.pth,0.998
model_22_9575.pth,0.999
model_22_9576.pth,0.999
model_22_9577.pth,0.999
model_22_9578.pth,1.0
model_22_9579.pth,1.0
model_22_9580.pth,0.997
model_22_9581.pth,0.998
model_22_9582.pth,0.998
model_22_9583.pth,1.0
model_22_9584.pth,1.0
model_22_9585.pth,1.0
model_22_9586.pth,0.999
model_22_9587.pth,0.999
model_22_9588.pth,1.0
model_22_9589.pth,1.0
model_22_9590.pth,0.999
model_22_9591.pth,0.999
model_22_9592.pth,0.999
model_22_9593.pth,0.999
model_22_9594.pth,0.999
model_22_9595.pth,0.999
model_22_9596.pth,0.998
model_22_9597.pth,0.999
model_22_9598.pth,1.0
model_22_9599.pth,0.999
model_22_9600.pth,0.999
model_22_9601.pth,0.999
model_22_9602.pth,1.0
model_22_9603.pth,1.0
model_22_9604.pth,0.999
model_22_9605.pth,1.0
model_22_9606.pth,0.999
model_22_9607.pth,1.0
model_22_9608.pth,0.998
model_22_9609.pth,0.999
model_22_9610.pth,0.999
model_22_9611.pth,0.999
model_22_9612.pth,0.998
model_22_9613.pth,0.999
model_22_9614.pth,0.999
model_22_9615.pth,0.999
model_22_9616.pth,0.999
model_22_9617.pth,0.999
model_22_9618.pth,0.998
model_22_9619.pth,1.0
model_22_9620.pth,0.999
model_22_9621.pth,0.999
model_22_9622.pth,0.999
model_22_9623.pth,0.999
model_22_9624.pth,0.999
model_22_9625.pth,1.0
model_22_9626.pth,1.0
model_22_9627.pth,1.0
model_22_9628.pth,1.0
model_22_9629.pth,0.999
model_22_9630.pth,1.0
model_22_9631.pth,0.999
model_22_9632.pth,0.999
model_22_9633.pth,1.0
model_22_9634.pth,0.999
model_22_9635.pth,0.999
model_22_9636.pth,0.999
model_22_9637.pth,0.999
model_22_9638.pth,0.999
model_22_9639.pth,0.999
model_22_9640.pth,0.999
model_22_9641.pth,0.999
model_22_9642.pth,0.998
model_22_9643.pth,0.999
model_22_9644.pth,0.999
model_22_9645.pth,0.999
model_22_9646.pth,0.999
model_22_9647.pth,0.999
model_22_9648.pth,0.999
model_22_9649.pth,0.999
model_22_9650.pth,0.999
model_22_9651.pth,0.999
model_22_9652.pth,0.999
model_22_9653.pth,0.999
model_22_9654.pth,0.999
model_22_9655.pth,0.997
model_22_9656.pth,0.999
model_22_9657.pth,1.0
model_22_9658.pth,0.999
model_22_9659.pth,1.0
model_22_9660.pth,0.999
model_22_9661.pth,0.999
model_22_9662.pth,0.996
model_22_9663.pth,0.999
model_22_9664.pth,0.999
model_22_9665.pth,0.999
model_22_9666.pth,0.999
model_22_9667.pth,0.999
model_22_9668.pth,0.999
model_22_9669.pth,0.999
model_22_9670.pth,0.999
model_22_9671.pth,1.0
model_22_9672.pth,0.998
model_22_9673.pth,0.999
model_22_9674.pth,0.999
model_22_9675.pth,0.999
model_22_9676.pth,0.999
model_22_9677.pth,0.999
model_22_9678.pth,0.999
model_22_9679.pth,0.999
model_22_9680.pth,1.0
model_22_9681.pth,1.0
model_22_9682.pth,0.999
model_22_9683.pth,0.998
model_22_9684.pth,0.999
model_22_9685.pth,0.999
model_22_9686.pth,1.0
model_22_9687.pth,0.999
model_22_9688.pth,1.0
model_22_9689.pth,0.999
model_22_9690.pth,0.999
model_22_9691.pth,1.0
model_22_9692.pth,0.999
model_22_9693.pth,0.999
model_22_9694.pth,0.997
model_22_9695.pth,0.999
model_22_9696.pth,0.999
model_22_9697.pth,0.999
model_22_9698.pth,0.998
model_22_9699.pth,0.999
model_22_9700.pth,0.999
model_22_9701.pth,0.999
model_22_9702.pth,0.999
model_22_9703.pth,0.999
model_22_9704.pth,0.997
model_22_9705.pth,0.998
model_22_9706.pth,1.0
model_22_9707.pth,1.0
model_22_9708.pth,0.999
model_22_9709.pth,1.0
model_22_9710.pth,0.999
model_22_9711.pth,0.999
model_22_9712.pth,0.999
model_22_9713.pth,0.999
model_22_9714.pth,0.999
model_22_9715.pth,1.0
model_22_9716.pth,1.0
model_22_9717.pth,0.999
model_22_9718.pth,1.0
model_22_9719.pth,0.999
model_22_9720.pth,0.999
model_22_9721.pth,1.0
model_22_9722.pth,0.999
model_22_9723.pth,1.0
model_22_9724.pth,0.999
model_22_9725.pth,1.0
model_22_9726.pth,0.997
model_22_9727.pth,0.999
model_22_9728.pth,0.999
model_22_9729.pth,0.999
model_22_9730.pth,0.999
model_22_9731.pth,0.999
model_22_9732.pth,0.999
model_22_9733.pth,0.999
model_22_9734.pth,0.999
model_22_9735.pth,1.0
model_22_9736.pth,0.999
model_22_9737.pth,1.0
model_22_9738.pth,0.999
model_22_9739.pth,0.997
model_22_9740.pth,0.999
model_22_9741.pth,0.999
model_22_9742.pth,0.999
model_22_9743.pth,0.999
model_22_9744.pth,0.999
model_22_9745.pth,0.999
model_22_9746.pth,0.999
model_22_9747.pth,0.999
model_22_9748.pth,0.998
model_22_9749.pth,0.999
model_22_9750.pth,0.998
model_22_9751.pth,0.997
model_22_9752.pth,0.999
model_22_9753.pth,1.0
model_22_9754.pth,0.999
model_22_9755.pth,0.999
model_22_9756.pth,1.0
model_22_9757.pth,0.999
model_22_9758.pth,0.999
model_22_9759.pth,0.999
model_22_9760.pth,0.999
model_22_9761.pth,0.999
model_22_9762.pth,0.999
model_22_9763.pth,1.0
model_22_9764.pth,0.999
model_22_9765.pth,0.999
model_22_9766.pth,0.999
model_22_9767.pth,0.999
model_22_9768.pth,0.999
model_22_9769.pth,1.0
model_22_9770.pth,0.999
model_22_9771.pth,0.999
model_22_9772.pth,0.999
model_22_9773.pth,0.997
model_22_9774.pth,0.999
model_22_9775.pth,0.998
model_22_9776.pth,0.999
model_22_9777.pth,0.997
model_22_9778.pth,0.999
model_22_9779.pth,0.999
model_22_9780.pth,1.0
model_22_9781.pth,1.0
model_22_9782.pth,0.999
model_22_9783.pth,0.993
model_22_9784.pth,1.0
model_22_9785.pth,0.999
model_22_9786.pth,0.999
model_22_9787.pth,0.999
model_22_9788.pth,0.999
model_22_9789.pth,0.999
model_22_9790.pth,0.999
model_22_9791.pth,0.998
model_22_9792.pth,1.0
model_22_9793.pth,0.999
model_22_9794.pth,0.999
model_22_9795.pth,0.999
model_22_9796.pth,1.0
model_22_9797.pth,0.999
model_22_9798.pth,1.0
model_22_9799.pth,0.999
model_22_9800.pth,0.999
model_22_9801.pth,0.999
model_22_9802.pth,0.999
model_22_9803.pth,0.999
model_22_9804.pth,0.999
model_22_9805.pth,0.999
model_22_9806.pth,0.999
model_22_9807.pth,0.999
model_22_9808.pth,0.999
model_22_9809.pth,0.999
model_22_9810.pth,0.999
model_22_9811.pth,0.999
model_22_9812.pth,1.0
model_22_9813.pth,1.0
model_22_9814.pth,1.0
model_22_9815.pth,1.0
model_22_9816.pth,0.999
model_22_9817.pth,0.999
model_22_9818.pth,0.999
model_22_9819.pth,1.0
model_22_9820.pth,0.998
model_22_9821.pth,0.999
model_22_9822.pth,0.999
model_22_9823.pth,0.999
model_22_9824.pth,0.999
model_22_9825.pth,0.998
model_22_9826.pth,0.999
model_22_9827.pth,0.999
model_22_9828.pth,0.999
model_22_9829.pth,0.999
model_22_9830.pth,0.999
model_22_9831.pth,0.999
model_22_9832.pth,0.999
model_22_9833.pth,0.999
model_22_9834.pth,0.998
model_22_9835.pth,0.999
model_22_9836.pth,0.999
model_22_9837.pth,0.999
model_22_9838.pth,1.0
model_22_9839.pth,0.999
model_22_9840.pth,0.999
model_22_9841.pth,0.999
model_22_9842.pth,0.999
model_22_9843.pth,1.0
model_22_9844.pth,0.999
model_22_9845.pth,0.999
model_22_9846.pth,0.999
model_22_9847.pth,0.999
model_22_9848.pth,0.999
model_22_9849.pth,0.999
model_22_9850.pth,0.999
model_22_9851.pth,1.0
model_22_9852.pth,0.999
model_22_9853.pth,0.999
model_22_9854.pth,1.0
model_22_9855.pth,1.0
model_22_9856.pth,0.997
model_22_9857.pth,0.999
model_22_9858.pth,0.999
model_22_9859.pth,0.999
model_22_9860.pth,1.0
model_22_9861.pth,0.999
model_22_9862.pth,0.999
model_22_9863.pth,1.0
model_22_9864.pth,0.999
model_22_9865.pth,0.999
model_22_9866.pth,1.0
model_22_9867.pth,1.0
model_22_9868.pth,0.999
model_22_9869.pth,0.999
model_22_9870.pth,0.999
model_22_9871.pth,0.999
model_22_9872.pth,0.999
model_22_9873.pth,1.0
model_22_9874.pth,0.999
model_22_9875.pth,0.999
model_22_9876.pth,0.999
